IMG_1392,[8, 9, 16, 127, 127],[(182, 71, 37), (85, 93, 93), (221, 224, 224), (42, 38, 37), (166, 152, 143)]
IMG_1591,[15, 17, 17, 19, 149],[(169, 136, 113), (117, 88, 68), (222, 200, 181), (42, 31, 25), (137, 169, 202)]
IMG_1348,[25, 150, 159, 201, 250],[(45, 52, 73), (17, 14, 18), (51, 100, 158), (104, 87, 89), (233, 192, 130)]
IMG_1374,[0, 63, 78, 85, 95],[(213, 216, 213), (243, 243, 243), (34, 38, 35), (177, 181, 173), (104, 110, 103)]
IMG_1412,[158, 197, 203, 209, 211],[(73, 96, 158), (231, 150, 233), (30, 22, 32), (233, 220, 240), (225, 102, 235)]
IMG_1657,[0, 7, 8, 10, 11],[(12, 10, 10), (52, 34, 28), (84, 65, 58), (184, 164, 160), (131, 103, 96)]
IMG_1406,[0, 34, 42, 170, 212],[(103, 102, 103), (27, 27, 25), (179, 178, 174), (1, 1, 1), (61, 61, 64)]
IMG_1207,[33, 136, 140, 238, 246],[(122, 120, 113), (69, 59, 61), (82, 170, 207), (35, 30, 32), (191, 210, 215)]
IMG_1360,[10, 12, 15, 237, 251],[(145, 41, 9), (113, 77, 92), (176, 143, 125), (80, 57, 47), (35, 12, 14)]
IMG_1529,[124, 136, 153, 186, 245],[(64, 89, 130), (187, 65, 92), (126, 164, 174), (203, 217, 216), (34, 19, 57)]
IMG_1250,[17, 24, 25, 145, 150],[(2, 66, 142), (47, 31, 20), (198, 153, 88), (38, 129, 196), (143, 104, 50)]
IMG_1600,[0, 143, 191, 216, 235],[(168, 195, 212), (78, 56, 66), (29, 22, 36), (198, 129, 128), (116, 96, 114)]
IMG_1616,[155, 156, 170, 191, 195],[(47, 47, 55), (71, 77, 89), (30, 27, 32), (115, 120, 131), (19, 17, 21)]
IMG_1246,[26, 31, 43, 43, 44],[(220, 221, 193), (84, 85, 55), (157, 158, 106), (34, 29, 15), (158, 110, 31)]
IMG_1568,[0, 7, 106, 127, 246],[(19, 14, 13), (250, 251, 251), (171, 173, 172), (59, 54, 55), (109, 107, 107)]
IMG_1587,[17, 18, 19, 19, 31],[(82, 68, 57), (201, 180, 163), (165, 137, 118), (124, 102, 83), (41, 40, 37)]
IMG_1211,[15, 21, 22, 31, 248],[(116, 74, 49), (124, 119, 114), (191, 175, 157), (32, 25, 26), (247, 240, 220)]
IMG_1641,[19, 42, 44, 164, 176],[(170, 148, 129), (28, 28, 25), (93, 106, 201), (128, 119, 180), (72, 73, 55)]
IMG_1594,[50, 66, 188, 223, 253],[(134, 19, 24), (26, 23, 30), (119, 122, 105), (191, 187, 190), (75, 83, 69)]
IMG_1513,[0, 14, 21, 21, 21],[(151, 147, 143), (46, 42, 40), (217, 216, 215), (8, 5, 5), (94, 90, 86)]
IMG_1285,[10, 11, 14, 17, 18],[(197, 190, 185), (135, 121, 110), (24, 18, 16), (49, 38, 34), (88, 69, 59)]
IMG_1114,[14, 14, 15, 21, 22],[(102, 89, 82), (181, 148, 110), (230, 225, 220), (209, 201, 197), (49, 40, 35)]
IMG_1544,[14, 42, 50, 148, 152],[(87, 87, 86), (133, 127, 124), (153, 161, 172), (195, 199, 203), (41, 42, 37)]
IMG_1682,[0, 4, 9, 15, 250],[(131, 110, 104), (217, 208, 207), (76, 58, 60), (176, 155, 143), (4, 3, 3)]
IMG_1552,[8, 20, 20, 21, 155],[(80, 64, 49), (186, 147, 107), (134, 103, 75), (190, 175, 171), (24, 25, 27)]
IMG_1102,[3, 17, 18, 69, 95],[(116, 107, 100), (164, 168, 165), (20, 10, 9), (223, 230, 219), (71, 58, 49)]
IMG_1694,[21, 31, 34, 36, 37],[(116, 107, 81), (75, 73, 59), (157, 150, 118), (196, 191, 161), (23, 22, 21)]
IMG_1407,[3, 18, 18, 67, 95],[(224, 231, 219), (21, 10, 9), (164, 168, 165), (73, 60, 50), (117, 108, 101)]
IMG_1361,[0, 21, 23, 47, 85],[(163, 154, 145), (100, 89, 76), (41, 42, 34), (12, 15, 12), (215, 213, 213)]
IMG_1375,[0, 180, 184, 191, 251],[(45, 39, 57), (202, 190, 191), (146, 130, 130), (12, 10, 18), (82, 71, 93)]
IMG_1413,[28, 31, 32, 51, 55],[(40, 45, 29), (221, 214, 200), (86, 92, 65), (151, 145, 126), (188, 182, 165)]
IMG_1349,[14, 15, 191, 223, 242],[(125, 121, 124), (2, 1, 3), (185, 178, 180), (81, 76, 73), (39, 31, 27)]
IMG_1505,[85, 85, 85, 162, 170],[(251, 252, 251), (26, 27, 32), (121, 124, 121), (61, 61, 65), (167, 171, 167)]
IMG_1293,[3, 7, 15, 21, 31],[(119, 70, 41), (77, 47, 41), (166, 117, 68), (209, 198, 167), (39, 29, 28)]
IMG_1388,[4, 229, 242, 243, 245],[(65, 43, 48), (97, 75, 81), (211, 187, 184), (27, 17, 23), (132, 104, 112)]
IMG_1572,[24, 25, 27, 30, 233],[(123, 110, 91), (169, 154, 134), (69, 65, 58), (23, 21, 22), (215, 209, 194)]
IMG_1122,[7, 24, 24, 31, 63],[(144, 135, 123), (41, 42, 40), (217, 212, 205), (177, 174, 165), (131, 81, 70)]
IMG_1363,[19, 22, 22, 24, 42],[(109, 86, 59), (209, 209, 203), (144, 116, 83), (49, 38, 29), (170, 147, 117)]
IMG_1405,[17, 17, 56, 156, 170],[(200, 207, 222), (65, 62, 60), (97, 94, 92), (127, 127, 143), (28, 30, 24)]
IMG_1411,[0, 11, 11, 12, 25],[(37, 30, 30), (103, 93, 89), (137, 126, 122), (76, 68, 65), (248, 239, 226)]
IMG_1377,[85, 191, 212, 212, 212],[(32, 31, 32), (205, 207, 205), (5, 4, 5), (72, 71, 73), (126, 124, 126)]
IMG_1525,[2, 21, 27, 35, 49],[(70, 33, 31), (199, 201, 188), (142, 131, 110), (165, 163, 152), (109, 91, 72)]
IMG_1533,[7, 15, 148, 151, 160],[(40, 26, 23), (160, 162, 169), (218, 222, 227), (151, 117, 97), (86, 87, 88)]
IMG_1134,[0, 0, 1, 13, 18],[(234, 211, 194), (111, 77, 76), (194, 126, 95), (254, 254, 254), (82, 42, 42)]
IMG_1636,[140, 154, 154, 160, 166],[(212, 224, 244), (39, 91, 185), (72, 190, 242), (7, 11, 53), (21, 44, 120)]
IMG_1289,[5, 173, 191, 224, 242],[(91, 66, 62), (66, 59, 142), (188, 180, 196), (141, 124, 129), (34, 20, 30)]
IMG_1661,[0, 0, 5, 230, 247],[(220, 213, 217), (94, 75, 75), (28, 21, 21), (150, 126, 130), (65, 52, 50)]
IMG_1548,[135, 138, 138, 138, 170],[(106, 109, 110), (178, 182, 183), (222, 225, 226), (145, 148, 149), (42, 42, 44)]
IMG_1118,[0, 163, 200, 239, 240],[(31, 47, 141), (118, 115, 116), (184, 179, 186), (243, 235, 238), (51, 48, 48)]
IMG_1677,[9, 10, 11, 15, 21],[(99, 84, 79), (33, 28, 25), (63, 53, 50), (183, 164, 157), (9, 7, 5)]
IMG_1606,[12, 13, 18, 19, 20],[(213, 202, 197), (179, 117, 65), (139, 127, 122), (91, 80, 70), (38, 33, 29)]
IMG_1227,[94, 100, 134, 139, 147],[(165, 182, 197), (225, 230, 232), (39, 50, 43), (130, 146, 149), (94, 107, 97)]
IMG_1698,[21, 36, 37, 127, 127],[(42, 50, 50), (148, 145, 127), (117, 99, 81), (250, 251, 251), (181, 180, 172)]
IMG_1270,[6, 8, 8, 9, 248],[(225, 192, 182), (106, 74, 66), (25, 18, 19), (177, 127, 114), (59, 43, 40)]
IMG_1410,[85, 85, 85, 161, 170],[(155, 158, 155), (89, 98, 136), (221, 226, 221), (39, 39, 41), (192, 197, 192)]
IMG_1376,[7, 7, 17, 21, 22],[(189, 176, 161), (174, 125, 114), (236, 230, 224), (41, 28, 25), (111, 96, 85)]
IMG_1362,[0, 0, 8, 8, 10],[(104, 75, 75), (9, 5, 4), (61, 34, 25), (31, 16, 12), (175, 145, 145)]
IMG_1404,[0, 0, 0, 0, 0],[(147, 147, 147), (55, 55, 55), (96, 96, 96), (206, 206, 206), (16, 16, 16)]
IMG_1509,[4, 21, 29, 184, 191],[(65, 64, 67), (213, 210, 203), (105, 97, 96), (33, 32, 34), (157, 144, 131)]
IMG_1389,[12, 15, 135, 229, 240],[(100, 91, 94), (222, 184, 162), (157, 135, 126), (217, 229, 232), (55, 50, 53)]
IMG_1508,[27, 28, 148, 160, 170],[(231, 226, 217), (12, 112, 211), (25, 25, 33), (167, 155, 130), (77, 81, 94)]
IMG_1399,[47, 51, 69, 93, 170],[(160, 165, 157), (87, 92, 88), (34, 34, 43), (214, 215, 207), (125, 127, 117)]
IMG_1271,[12, 151, 156, 158, 159],[(220, 215, 213), (108, 120, 136), (45, 49, 61), (18, 22, 31), (76, 81, 94)]
IMG_1366,[0, 30, 31, 31, 153],[(202, 198, 186), (116, 112, 102), (66, 66, 66), (162, 158, 146), (27, 29, 32)]
IMG_1621,[12, 18, 21, 235, 245],[(66, 49, 57), (141, 109, 95), (40, 22, 26), (225, 199, 173), (183, 151, 127)]
IMG_1372,[0, 0, 0, 0, 0],[(163, 163, 163), (63, 63, 63), (108, 108, 108), (209, 209, 209), (26, 26, 26)]
IMG_1414,[9, 12, 20, 30, 233],[(12, 6, 9), (217, 211, 196), (75, 47, 39), (132, 97, 82), (183, 161, 141)]
IMG_1676,[8, 10, 18, 26, 244],[(26, 18, 20), (230, 219, 201), (186, 153, 127), (73, 56, 52), (130, 97, 86)]
IMG_1226,[23, 28, 29, 30, 31],[(41, 32, 21), (212, 200, 176), (104, 96, 74), (144, 136, 116), (70, 62, 43)]
IMG_1699,[17, 19, 23, 25, 32],[(66, 41, 19), (98, 77, 52), (33, 19, 9), (151, 128, 93), (239, 230, 201)]
IMG_1549,[25, 37, 85, 127, 136],[(142, 146, 147), (26, 27, 26), (113, 109, 103), (185, 184, 176), (56, 59, 59)]
IMG_1119,[12, 14, 15, 29, 145],[(128, 84, 65), (175, 163, 156), (63, 106, 139), (223, 219, 210), (41, 39, 38)]
IMG_1230,[3, 147, 149, 152, 155],[(168, 179, 194), (47, 37, 36), (202, 211, 219), (116, 123, 137), (185, 196, 208)]
IMG_1660,[10, 12, 19, 28, 233],[(75, 47, 38), (185, 162, 143), (12, 6, 9), (133, 98, 83), (220, 213, 198)]
IMG_1637,[9, 9, 48, 85, 146],[(71, 49, 43), (89, 98, 105), (184, 205, 65), (118, 66, 51), (204, 209, 204)]
IMG_1288,[6, 23, 24, 38, 205],[(154, 149, 155), (69, 63, 62), (108, 99, 88), (206, 204, 187), (32, 29, 25)]
IMG_1135,[2, 8, 10, 11, 170],[(103, 43, 39), (97, 89, 86), (18, 15, 14), (49, 45, 44), (145, 145, 149)]
IMG_1565,[0, 31, 33, 34],[(201, 186, 141), (0, 0, 0), (80, 77, 66), (143, 137, 112)]
IMG_1524,[0, 6, 7, 14, 15],[(186, 148, 127), (152, 76, 36), (58, 30, 24), (81, 65, 62), (15, 11, 11)]
IMG_1537,[21, 24, 26, 33, 53],[(79, 75, 60), (186, 174, 158), (33, 31, 29), (217, 219, 211), (130, 118, 99)]
IMG_1573,[10, 34, 106, 145, 162],[(65, 62, 61), (102, 103, 108), (51, 100, 136), (145, 147, 146), (197, 195, 186)]
IMG_1123,[0, 6, 203, 247, 253],[(205, 171, 165), (89, 59, 97), (126, 51, 50), (161, 110, 112), (60, 28, 34)]
IMG_1367,[0, 24, 26, 34, 170],[(10, 10, 11), (195, 193, 184), (81, 75, 67), (134, 123, 104), (36, 34, 34)]
IMG_1398,[6, 19, 21, 23, 23],[(132, 120, 118), (166, 134, 94), (219, 184, 142), (36, 31, 26), (101, 84, 70)]
IMG_1292,[145, 161, 165, 203, 222],[(148, 198, 234), (76, 50, 70), (17, 24, 91), (129, 110, 134), (50, 75, 179)]
IMG_1417,[18, 25, 177, 185, 233],[(160, 150, 142), (94, 88, 91), (210, 201, 187), (20, 18, 29), (47, 43, 54)]
IMG_1371,[28, 35, 50, 127, 138],[(120, 121, 116), (227, 223, 215), (180, 178, 168), (20, 23, 24), (67, 71, 71)]
IMG_1365,[13, 21, 21, 127, 149],[(15, 13, 11), (55, 56, 56), (189, 178, 173), (107, 103, 99), (109, 128, 149)]
IMG_1359,[0, 11, 19, 237, 240],[(120, 103, 110), (27, 19, 16), (78, 62, 49), (171, 159, 163), (250, 250, 250)]
IMG_1504,[6, 20, 20, 21, 42],[(208, 191, 175), (151, 123, 118), (26, 24, 22), (67, 67, 62), (241, 231, 222)]
IMG_1695,[154, 156, 157, 159, 164],[(166, 180, 210), (73, 75, 89), (208, 217, 244), (132, 155, 195), (193, 205, 234)]
IMG_1553,[0, 0, 0, 0, 53],[(238, 238, 238), (210, 210, 210), (84, 85, 81), (12, 12, 12), (253, 253, 253)]
IMG_1103,[23, 25, 28, 32, 42],[(137, 133, 125), (44, 40, 35), (86, 80, 71), (217, 217, 215), (180, 177, 167)]
IMG_1683,[14, 16, 17, 21, 147],[(201, 185, 168), (135, 129, 125), (39, 37, 36), (94, 79, 68), (157, 198, 233)]
IMG_1115,[18, 19, 22, 111, 144],[(27, 21, 16), (134, 121, 106), (82, 69, 59), (170, 186, 180), (40, 127, 184)]
IMG_1545,[0, 1, 2, 4],[(42, 34, 33), (254, 254, 254), (195, 175, 174), (132, 89, 87)]
IMG_1284,[0, 0, 9, 21, 148],[(74, 74, 74), (147, 149, 151), (49, 43, 37), (2, 1, 1), (24, 13, 10)]
IMG_1512,[6, 10, 11, 16, 198],[(240, 238, 241), (224, 208, 198), (192, 169, 161), (140, 116, 107), (44, 38, 37)]
IMG_1210,[0, 0, 0, 0, 0],[(22, 22, 22), (128, 128, 128), (193, 193, 193), (81, 81, 81), (47, 47, 47)]
IMG_1569,[0, 3, 3, 18, 132],[(56, 22, 19), (153, 167, 169), (90, 37, 32), (15, 5, 5), (110, 85, 66)]
IMG_1586,[12, 23, 155, 155, 205],[(106, 121, 150), (44, 39, 45), (139, 142, 148), (123, 91, 77), (165, 161, 156)]
IMG_1247,[17, 18, 18, 21, 25],[(147, 84, 36), (206, 188, 160), (184, 141, 95), (42, 27, 16), (126, 99, 78)]
IMG_1251,[0, 33, 33, 42, 145],[(47, 43, 29), (9, 116, 196), (174, 174, 173), (125, 116, 82), (241, 241, 241)]
IMG_1601,[7, 12, 16, 29, 191],[(26, 25, 27), (235, 232, 225), (133, 118, 112), (74, 69, 68), (179, 168, 161)]
IMG_1528,[139, 139, 140, 145, 147],[(9, 67, 94), (227, 234, 239), (14, 27, 39), (131, 149, 156), (67, 98, 110)]
IMG_1358,[28, 39, 162, 212, 253],[(176, 34, 40), (46, 40, 46), (135, 122, 95), (198, 196, 173), (60, 66, 94)]
IMG_1364,[21, 21, 22, 23, 24],[(215, 185, 154), (39, 35, 30), (146, 121, 95), (102, 92, 79), (185, 156, 123)]
IMG_1656,[7, 13, 13, 18, 20],[(111, 60, 36), (198, 170, 144), (151, 113, 84), (23, 9, 6), (62, 33, 20)]
IMG_1416,[0, 93, 102, 127, 151],[(134, 139, 135), (163, 168, 165), (251, 251, 251), (15, 19, 24), (82, 84, 84)]
IMG_1370,[27, 42, 70, 138, 148],[(168, 164, 157), (25, 28, 29), (104, 104, 99), (231, 233, 235), (60, 62, 59)]
IMG_1206,[0, 5, 35, 56, 70],[(222, 209, 209), (184, 171, 169), (83, 82, 77), (35, 37, 34), (131, 132, 129)]
IMG_1590,[10, 19, 20, 20, 140],[(224, 118, 82), (170, 160, 151), (11, 168, 237), (39, 31, 24), (105, 94, 84)]
IMG_1574,[14, 33, 55, 93, 113],[(127, 125, 117), (71, 76, 72), (103, 106, 96), (206, 174, 158), (43, 46, 45)]
IMG_1124,[0, 8, 19, 173, 174],[(203, 202, 211), (100, 83, 68), (15, 9, 9), (55, 43, 40), (123, 122, 135)]
IMG_1523,[63, 161, 170, 170, 191],[(24, 26, 34), (131, 130, 132), (42, 42, 50), (192, 193, 191), (72, 72, 76)]
IMG_1535,[31, 31, 42, 127, 233],[(14, 12, 13), (243, 243, 241), (186, 182, 171), (140, 131, 105), (65, 68, 68)]
IMG_1132,[24, 24, 24, 24, 25],[(159, 145, 126), (25, 18, 8), (95, 80, 60), (69, 53, 31), (49, 37, 20)]
IMG_1630,[0, 28, 85, 212, 250],[(253, 253, 253), (87, 60, 63), (23, 19, 23), (140, 139, 137), (177, 179, 177)]
IMG_1260,[143, 144, 144, 145, 158],[(24, 94, 145), (109, 177, 222), (187, 228, 252), (7, 10, 18), (148, 205, 242)]
IMG_1519,[16, 21, 42, 184, 212],[(94, 86, 81), (27, 27, 23), (144, 143, 146), (52, 47, 42), (177, 174, 177)]
IMG_1237,[0, 0, 5, 14, 24],[(30, 25, 18), (188, 181, 180), (113, 101, 95), (222, 220, 220), (249, 249, 249)]
IMG_1667,[12, 15, 17, 23, 141],[(222, 205, 184), (51, 30, 21), (100, 71, 54), (245, 249, 251), (150, 120, 99)]
IMG_1688,[6, 13, 16, 18, 28],[(35, 19, 16), (83, 56, 43), (136, 100, 78), (181, 151, 128), (230, 222, 205)]
IMG_1671,[10, 28, 147, 153, 153],[(53, 61, 68), (155, 143, 139), (8, 10, 13), (102, 106, 112), (238, 220, 184)]
IMG_1108,[14, 21, 28, 30, 41],[(253, 245, 3), (246, 244, 239), (247, 125, 60), (9, 8, 7), (253, 186, 45)]
IMG_1558,[0, 8, 141, 233, 240],[(38, 32, 35), (3, 2, 2), (132, 124, 122), (202, 220, 229), (72, 60, 64)]
IMG_1276,[0, 243, 245, 254, 254],[(173, 120, 121), (79, 27, 39), (226, 175, 175), (126, 79, 80), (12, 1, 4)]
IMG_1626,[5, 5, 16, 24, 242],[(184, 170, 151), (106, 90, 80), (65, 51, 49), (11, 4, 3), (40, 26, 30)]
IMG_1299,[13, 14, 58, 242, 252],[(95, 78, 83), (215, 196, 186), (169, 85, 44), (54, 35, 36), (153, 156, 148)]
IMG_1128,[127, 146, 153, 155, 158],[(122, 126, 134), (213, 222, 229), (59, 67, 80), (252, 253, 253), (171, 176, 190)]
IMG_1597,[21, 33, 42, 44, 56],[(226, 219, 193), (186, 187, 184), (98, 99, 72), (50, 39, 28), (150, 150, 135)]
IMG_1651,[0, 10, 13, 14, 239],[(51, 36, 36), (153, 123, 107), (213, 191, 181), (97, 70, 61), (21, 13, 16)]
IMG_1201,[0, 2, 11, 25, 113],[(211, 209, 206), (37, 43, 41), (7, 7, 7), (96, 85, 81), (148, 134, 133)]
IMG_1256,[9, 9, 9, 13, 14],[(111, 59, 44), (229, 162, 128), (196, 126, 95), (150, 88, 69), (63, 30, 21)]
IMG_1539,[0, 0, 19, 21, 22],[(25, 24, 24), (181, 175, 170), (115, 115, 115), (220, 214, 207), (152, 148, 144)]
IMG_1610,[21, 23, 29, 138, 159],[(56, 57, 60), (78, 60, 38), (11, 14, 15), (105, 99, 86), (36, 35, 34)]
IMG_1240,[93, 127, 144, 148, 150],[(198, 208, 218), (25, 28, 30), (84, 89, 85), (147, 149, 149), (235, 241, 248)]
IMG_1581,[0, 14, 14, 19, 198],[(31, 29, 32), (58, 54, 54), (175, 169, 164), (84, 82, 81), (124, 120, 118)]
IMG_1217,[167, 181, 198, 202, 207],[(133, 124, 156), (97, 72, 109), (156, 158, 190), (51, 32, 57), (209, 201, 210)]
IMG_1647,[1, 1, 8, 14, 31],[(67, 14, 12), (141, 71, 53), (224, 180, 49), (248, 107, 103), (246, 163, 122)]
IMG_1283,[24, 34, 39, 151, 152],[(138, 132, 37), (156, 167, 181), (210, 202, 191), (62, 56, 29), (103, 143, 198)]
IMG_1112,[6, 16, 20, 25, 243],[(115, 102, 90), (213, 203, 188), (83, 62, 58), (165, 148, 137), (48, 30, 35)]
IMG_1542,[18, 25, 30, 42, 48],[(93, 96, 74), (213, 171, 62), (62, 53, 39), (132, 132, 125), (19, 14, 10)]
IMG_1684,[19, 21, 162, 184, 249],[(128, 106, 109), (185, 161, 141), (67, 65, 71), (30, 31, 36), (214, 208, 202)]
IMG_1554,[14, 15, 15, 16, 16],[(49, 30, 18), (209, 185, 170), (131, 105, 90), (91, 67, 53), (211, 132, 91)]
IMG_1104,[12, 15, 17, 18, 19],[(184, 166, 152), (105, 86, 75), (66, 49, 35), (14, 7, 4), (40, 26, 16)]
IMG_1503,[0, 0, 0, 0, 18],[(193, 193, 193), (231, 231, 231), (254, 254, 254), (214, 214, 214), (82, 77, 73)]
IMG_1295,[162, 169, 183, 237, 254],[(90, 98, 136), (229, 5, 10), (20, 3, 10), (27, 28, 73), (200, 195, 211)]
IMG_1294,[18, 22, 22, 233, 252],[(37, 33, 35), (85, 77, 71), (166, 153, 138), (136, 4, 13), (132, 119, 104)]
IMG_1339,[148, 150, 154, 155, 157],[(59, 88, 141), (51, 53, 57), (83, 86, 93), (168, 183, 197), (116, 133, 153)]
IMG_1502,[4, 11, 14, 170, 226],[(97, 88, 87), (159, 147, 141), (44, 41, 43), (226, 218, 215), (15, 15, 17)]
IMG_1693,[0, 15, 29, 36, 70],[(173, 166, 127), (106, 103, 96), (241, 243, 240), (32, 23, 23), (69, 59, 53)]
IMG_1105,[150, 154, 157, 159, 161],[(112, 126, 151), (168, 179, 192), (19, 25, 49), (74, 84, 108), (42, 51, 77)]
IMG_1685,[23, 26, 37, 118, 144],[(197, 161, 99), (139, 106, 64), (247, 233, 120), (230, 236, 240), (170, 180, 178)]
IMG_1113,[31, 34, 40, 53, 146],[(102, 101, 83), (121, 123, 115), (82, 77, 56), (39, 37, 31), (162, 178, 191)]
IMG_1543,[78, 165, 180, 198, 222],[(245, 60, 201), (44, 40, 46), (120, 119, 123), (112, 166, 103), (196, 197, 206)]
IMG_1282,[14, 15, 24, 212, 235],[(46, 35, 40), (97, 87, 82), (213, 204, 192), (143, 136, 132), (13, 11, 13)]
IMG_1265,[33, 35, 36, 37, 42],[(205, 203, 189), (90, 85, 65), (120, 120, 118), (58, 55, 39), (25, 24, 18)]
IMG_1216,[8, 12, 21, 27, 191],[(215, 211, 210), (75, 68, 65), (21, 20, 22), (178, 174, 167), (143, 135, 127)]
IMG_1646,[3, 17, 127, 238, 246],[(50, 38, 37), (205, 108, 146), (224, 119, 44), (247, 204, 213), (30, 160, 159)]
IMG_1580,[11, 16, 23, 30, 198],[(51, 33, 26), (127, 74, 41), (240, 225, 187), (9, 7, 10), (202, 153, 90)]
IMG_1611,[141, 141, 143, 147, 148],[(245, 247, 248), (56, 63, 69), (115, 122, 129), (14, 18, 20), (28, 33, 36)]
IMG_1241,[0, 24, 143, 152, 162],[(168, 160, 149), (31, 32, 37), (148, 187, 241), (194, 226, 246), (88, 83, 83)]
IMG_1538,[154, 157, 157, 158, 165],[(208, 210, 215), (97, 100, 108), (28, 29, 38), (192, 199, 211), (146, 148, 153)]
IMG_1257,[10, 13, 14, 15, 23],[(128, 89, 71), (44, 28, 23), (192, 148, 122), (198, 186, 171), (168, 121, 96)]
IMG_1607,[28, 30, 37, 53, 82],[(194, 188, 138), (26, 30, 15), (148, 111, 39), (69, 85, 68), (68, 57, 28)]
IMG_1338,[2, 6, 7, 9, 253],[(69, 44, 45), (42, 24, 21), (182, 108, 86), (22, 7, 6), (105, 63, 54)]
IMG_1650,[11, 12, 148, 223, 233],[(25, 21, 24), (69, 42, 32), (159, 147, 153), (46, 59, 72), (120, 83, 68)]
IMG_1200,[28, 29, 31, 32, 42],[(127, 121, 104), (175, 167, 151), (23, 23, 19), (92, 86, 72), (58, 55, 45)]
IMG_1129,[26, 27, 27, 28, 33],[(58, 53, 45), (250, 244, 221), (95, 88, 74), (147, 135, 113), (207, 189, 156)]
IMG_1579,[21, 53, 58, 58, 68],[(57, 65, 44), (182, 177, 172), (125, 130, 117), (92, 97, 78), (19, 22, 17)]
IMG_1277,[15, 37, 119, 130, 139],[(33, 186, 245), (211, 104, 42), (51, 67, 64), (156, 154, 140), (211, 227, 228)]
IMG_1298,[15, 25, 27, 35, 212],[(137, 133, 127), (182, 172, 154), (58, 53, 50), (232, 229, 215), (19, 18, 19)]
IMG_1109,[11, 154, 155, 175, 240],[(192, 203, 224), (149, 159, 176), (94, 70, 61), (116, 115, 123), (43, 37, 39)]
IMG_1559,[0, 8, 12, 138, 155],[(26, 27, 29), (1, 1, 1), (186, 169, 162), (66, 69, 70), (251, 97, 57)]
IMG_1670,[5, 7, 14, 27, 191],[(190, 185, 184), (249, 237, 216), (133, 126, 125), (71, 67, 65), (21, 20, 22)]
IMG_1220,[1, 31, 127, 147, 179],[(206, 218, 229), (54, 51, 64), (250, 251, 251), (122, 89, 88), (165, 160, 145)]
IMG_1236,[154, 159, 161, 162, 184],[(196, 203, 215), (27, 26, 29), (151, 153, 162), (230, 233, 242), (73, 76, 88)]
IMG_1666,[16, 18, 24, 31, 34],[(38, 33, 29), (220, 145, 38), (162, 158, 147), (223, 220, 207), (120, 90, 71)]
IMG_1689,[6, 13, 20, 31, 159],[(63, 89, 172), (149, 125, 103), (216, 202, 164), (23, 17, 16), (87, 64, 53)]
IMG_1622,[0, 1, 18, 178, 244],[(123, 107, 95), (33, 29, 30), (164, 159, 184), (72, 70, 70), (149, 124, 123)]
IMG_1518,[31, 137, 142, 148, 151],[(81, 100, 119), (207, 227, 233), (230, 186, 62), (154, 177, 189), (56, 59, 63)]
IMG_1631,[0, 127, 149, 170, 249],[(127, 127, 138), (0, 1, 1), (30, 29, 29), (69, 61, 62), (156, 168, 181)]
IMG_1261,[0, 0, 0, 21, 212],[(231, 231, 231), (247, 247, 247), (28, 27, 28), (254, 254, 254), (112, 109, 106)]
IMG_1133,[4, 19, 32, 101, 118],[(182, 80, 69), (185, 174, 139), (213, 218, 215), (103, 118, 115), (66, 54, 44)]
IMG_1534,[0, 19, 28, 106, 135],[(9, 139, 169), (31, 33, 32), (194, 188, 183), (145, 143, 139), (253, 253, 253)]
IMG_1522,[40, 67, 133, 167, 243],[(214, 68, 109), (71, 74, 131), (226, 217, 57), (103, 192, 207), (122, 193, 73)]
IMG_1575,[19, 21, 23, 24, 24],[(74, 53, 36), (38, 28, 18), (128, 97, 57), (13, 10, 6), (163, 144, 117)]
IMG_1125,[20, 21, 23, 25, 26],[(65, 49, 32), (23, 15, 5), (42, 27, 13), (123, 105, 78), (9, 6, 1)]
